SOM Class,FBGN,NAME,SYMBOL,Day9.Day2_FoldChange,Day9.Day2_P.Value,Day9.Day2_adj.P.Val,Day9.Day2_Flag,Day16_FoldChange,Day16_P.Value,Day16_adj.P.Val,Day16_Flag,Day23_FoldChange,Day23_P.Value,Day23_adj.P.Val,Day23_Flag,Day30_FoldChange,Day30_P.Value,Day30_adj.P.Val,Day30_Flag,Day37_FoldChange,Day37_P.Value,Day37_adj.P.Val,Day37_Flag,Day44_FoldChange,Day44_P.Value,Day44_adj.P.Val,Day44_Flag,Day51_FoldChange,Day51_P.Value,Day51_adj.P.Val,Day51_Flag,Day58_FoldChange,Day58_P.Value,Day58_adj.P.Val,Day58_Flag,Day65_FoldChange,Day65_P.Value,Day65_adj.P.Val,Day65_Flag,Day72_FoldChange,Day72_P.Value,Day72_adj.P.Val,Day72_Flag,Day79_FoldChange,Day79_P.Value,Day79_adj.P.Val,Day79_Flag,SOM Class
6,FBgn0034490,CG9864,CG9864,1.36,0.00811,0.802165,0,1.11,0.340522,0.969629,0,1.08,0.476347,0.841286,0,-1.22,0.086749,0.494992,0,-1.31,0.020484,0.211664,0,-1.12,0.309301,0.738291,0,-1.2,0.104536,0.461143,0,-1.28,0.031359,0.19952,0,-1.64,5.10E-05,0.001243,1,-1.9,0,1.70E-05,1,-1.67,3.00E-05,0.000755,1,6
6,FBgn0011582,Dopamine receptor,DopR,1.3,0.001899,0.531117,0,1.11,0.187845,0.957751,0,1.01,0.865014,0.973506,0,-1.23,0.015309,0.190931,0,-1.27,0.004299,0.07292,0,-1.19,0.038731,0.257258,0,-1.3,0.002012,0.033856,0,-1.42,5.90E-05,0.001672,0,-1.64,0,6.00E-06,1,-1.65,0,4.00E-06,1,-1.67,0,2.00E-06,1,6
6,FBgn0038845,CG10827,CG10827,1.17,0.070291,0.999395,0,-1,0.997695,0.999475,0,-1.2,0.038784,0.344015,0,-1.24,0.016338,0.2009,0,-1.39,0.000336,0.009798,0,-1.17,0.068989,0.366669,0,-1.23,0.017002,0.155419,0,-1.27,0.007683,0.078531,0,-1.55,3.00E-06,0.000113,1,-1.7,0,3.00E-06,1,-1.67,0,7.00E-06,1,6
6,FBgn0020508,Antigen 5-related 2,Ag5r2,1.04,0.814817,0.999395,0,-1.02,0.894344,0.997504,0,1.3,0.148336,0.583621,0,-1.02,0.927231,0.992574,0,-1.17,0.376672,0.870186,0,-1.23,0.291086,0.720181,0,-1.58,0.013429,0.13313,0,-1.31,0.139117,0.457478,0,-1.82,0.001587,0.021398,1,-1.95,0.000479,0.006967,1,-1.69,0.005111,0.048285,1,6
6,FBgn0003486,spook,spo,1.36,0.05722,0.999395,0,1.03,0.859405,0.996946,0,-1.1,0.491533,0.846475,0,1.08,0.570672,0.916625,0,-1.36,0.037345,0.309913,0,-1.28,0.093829,0.430216,0,-1.42,0.017653,0.158608,0,-1.13,0.385391,0.725574,0,-1.55,0.003178,0.036278,1,-1.81,0.00012,0.002284,1,-1.71,0.001177,0.015681,1,6
6,FBgn0034807,CG9897,CG9897,1.13,0.353351,0.999395,0,1.03,0.852267,0.996946,0,-1.28,0.070366,0.449717,0,-1.08,0.584591,0.920819,0,-1.34,0.032131,0.281843,0,-1.04,0.744891,0.939652,0,-1.08,0.564864,0.889449,0,-1.24,0.111126,0.406895,0,-1.7,0.00018,0.003605,1,-2.07,1.00E-06,3.50E-05,1,-1.75,9.10E-05,0.001965,1,6
6,FBgn0052232,CG32232,CG32232,1.32,0.005074,0.687611,0,1.15,0.133497,0.940266,0,1.04,0.699648,0.923309,0,-1.21,0.049864,0.372633,0,-1.33,0.003722,0.065838,0,-1.17,0.096749,0.438691,0,-1.21,0.045851,0.291467,0,-1.3,0.008283,0.082795,0,-1.57,1.10E-05,0.000356,1,-1.78,0,4.00E-06,1,-1.75,0,9.00E-06,1,6
6,FBgn0016675,Galactose-specific C-type lectin,Lectin-galC1,1.35,0.112394,0.999395,0,1.32,0.14865,0.947216,0,1.03,0.858946,0.973101,0,-1,0.999255,0.999483,0,-1.15,0.459815,0.903502,0,1.11,0.569932,0.879075,0,-1.04,0.818248,0.965068,0,-1.4,0.081017,0.350088,0,-2.07,0.000262,0.004961,1,-2.57,5.00E-06,0.000152,1,-2.06,0.000297,0.005047,1,6
7,FBgn0040862,CG12714,CG12714,1.12,0.580832,0.999395,0,-1.04,0.859028,0.996946,0,-1.05,0.800031,0.952511,0,1.45,0.138451,0.605838,0,1.5,0.048248,0.362408,0,1.42,0.118958,0.487567,0,1.61,0.058104,0.336415,0,1.68,0.012971,0.11337,0,2,0.002817,0.033249,1,1.99,0.003045,0.030025,1,2.26,0.000171,0.003233,1,7
7,FBgn0031897,CG13784,CG13784,1.04,0.68681,0.999395,0,1.03,0.754779,0.989815,0,1.02,0.831481,0.966052,0,1.15,0.147958,0.619793,0,1.3,0.008673,0.121032,0,1.21,0.05406,0.316393,0,1.25,0.035937,0.25289,0,1.21,0.055393,0.2819,0,1.62,6.00E-06,0.000203,1,1.64,4.00E-06,0.000118,1,1.68,1.00E-06,5.00E-05,1,7
7,FBgn0030608,Lipid storage droplet-2,Lsd-2,1.06,0.703337,0.999395,0,1.21,0.229463,0.958634,0,1.21,0.225244,0.672916,0,1.36,0.053925,0.388822,0,1.34,0.067798,0.437333,0,1.34,0.066403,0.357825,0,1.42,0.029146,0.220563,0,1.47,0.028255,0.185522,0,1.75,0.000734,0.011638,1,1.81,0.000393,0.005982,1,1.59,0.004476,0.043939,1,7
7,FBgn0030301,Heterochromatin protein 5,HP5,-1.1,0.443982,0.999395,0,1.18,0.169141,0.949455,0,1.19,0.146431,0.580767,0,1.3,0.032634,0.298106,0,1.37,0.009657,0.130602,0,1.44,0.003233,0.044449,0,1.35,0.014967,0.142665,0,1.37,0.009285,0.090132,0,1.55,0.000498,0.00852,1,1.82,5.00E-06,0.000142,1,1.57,0.00035,0.005761,1,7
7,FBgn0029738,CG4068,CG4068,1.1,0.492344,0.999395,0,1.2,0.210148,0.957756,0,1.28,0.088967,0.492202,0,1.18,0.262965,0.749896,0,1.28,0.096031,0.524005,0,1.27,0.104033,0.457102,0,1.29,0.08031,0.404188,0,1.53,0.004787,0.054999,0,1.78,0.000191,0.003785,1,1.88,5.30E-05,0.001157,1,1.55,0.003743,0.038346,1,7
5,FBgn0033830,CG10814,CG10814,1.13,0.658348,0.999395,0,1.83,0.01486,0.485219,0,2.76,8.90E-05,0.006694,1,2.21,0.001706,0.044668,1,2.29,0.001061,0.024728,1,4.2,0,1.20E-05,1,3.37,5.00E-06,0.00023,1,2.24,0.001423,0.022287,1,1.9,0.018278,0.120856,0,2.16,0.002204,0.023592,1,2.25,0.001323,0.017307,1,5
5,FBgn0030444,CG18646,CG18646,-1.02,0.934305,0.999703,0,1.05,0.896621,0.997504,0,-1.39,0.22931,0.675186,0,2.67,0.00168,0.044323,1,4.93,0,2.70E-05,1,2.93,0.000219,0.005334,1,2.78,0.000417,0.009835,1,2.58,0.000981,0.016572,1,2.1,0.008408,0.072858,0,2.88,0.000268,0.004437,1,2.81,0.000365,0.005944,1,5
5,FBgn0032442,CG15485,CG15485,-1.26,0.124304,0.999395,0,1.22,0.186952,0.956966,0,2.16,4.00E-06,0.000601,1,1.41,0.039599,0.33367,0,1.62,0.002347,0.04626,1,2.05,1.40E-05,0.00053,1,1.78,0.000321,0.007893,1,1.79,0.000919,0.015788,1,1.31,0.078893,0.292252,0,1.58,0.003767,0.035146,1,2.06,1.20E-05,0.000341,1,5
5,FBgn0037831,Chromosome associated protein H2,Cap-H2,-1.05,0.676161,0.999395,0,-1.15,0.241858,0.960504,0,1.06,0.592811,0.888135,0,1.47,0.001351,0.037784,0,1.86,1.00E-06,0.000105,1,2.28,0,0,1,1.81,3.00E-06,0.000166,1,1.68,3.50E-05,0.001075,1,1.49,0.001044,0.015266,0,1.97,0,1.00E-05,1,1.64,7.20E-05,0.0016,1,5
2,FBgn0032037,CG13394,CG13394,-1.31,0.046741,0.999395,0,1.06,0.660888,0.988335,0,-1.6,0.000882,0.034442,1,-1.16,0.284295,0.767335,0,-1.6,0.000855,0.020821,1,-1.52,0.002626,0.038263,1,-1.13,0.376686,0.785709,0,-1.72,0.000488,0.009552,1,-1.31,0.050478,0.227158,0,-1.52,0.00257,0.026394,1,-1.58,0.002744,0.030931,1,2
3,FBgn0039091,CG10182,CG10182,-1.04,0.719375,0.999395,0,1.06,0.614592,0.988335,0,-1.28,0.030288,0.306049,0,-1.87,4.00E-06,0.000349,1,-1.34,0.010642,0.138554,0,-1.56,0.000209,0.005138,1,-1.35,0.010161,0.109122,0,-1.56,0.000219,0.004899,1,-1.49,0.000811,0.01252,0,-1.77,4.00E-06,0.000131,1,-1.57,0.000153,0.002951,1,3
1,FBgn0040984,CG4440,CG4440,-1.55,0.096662,0.999395,0,-3.95,3.00E-06,0.00184,1,-3.22,0.00015,0.009642,1,-1.26,0.372503,0.827308,0,-1.55,0.099921,0.535234,0,-3.39,0.002049,0.031494,1,-2.04,0.008234,0.093468,0,-2.47,0.002587,0.035121,1,-1.88,0.030953,0.169102,0,-2.42,0.003425,0.032861,1,-2.22,0.003405,0.035927,1,1
1,FBgn0033721,CG13159,CG13159,-1.19,0.540986,0.999395,0,1.26,0.421917,0.97412,0,-1.01,0.961148,0.99089,0,1.14,0.616663,0.929819,0,-1.56,0.097877,0.531402,0,-4.5,0.00018,0.004533,1,-1.83,0.041105,0.275316,0,-3.25,0.003184,0.040668,1,-2.07,0.030156,0.166417,0,-3.18,6.20E-05,0.001306,1,-3.06,0.001285,0.016945,1,1
3,FBgn0037170,thioredoxin reductase 2,Trxr-2,-1.12,0.57191,0.999395,0,-1.14,0.516064,0.981307,0,-1.45,0.085135,0.482161,0,-1.11,0.651594,0.938881,0,-1.71,0.007659,0.111986,0,-1.9,0.001699,0.027475,1,-1.43,0.070463,0.375145,0,-2.06,0.001339,0.021332,1,-1.43,0.070083,0.272629,0,-2.2,0.000159,0.00289,1,-2,0.000793,0.011328,1,3
2,FBgn0033604,,,-1.26,0.064072,0.999395,0,-1.01,0.947143,0.99777,0,-1.45,0.003405,0.085416,0,1.02,0.910062,0.990273,0,-1.51,0.001389,0.030632,1,-1.5,0.001692,0.027431,0,-1.32,0.024841,0.198347,0,-1.61,0.000236,0.005197,1,-1.39,0.008636,0.073691,0,-1.81,9.00E-06,0.000257,1,-1.52,0.001102,0.014892,1,2
3,FBgn0035315,CG8960,CG8960,-1.09,0.680039,0.999395,0,-1.09,0.638177,0.988335,0,-1.17,0.454051,0.829484,0,-1.2,0.333848,0.801264,0,-1.62,0.013132,0.160312,0,-1.51,0.07557,0.384282,0,-1.61,0.014169,0.137859,0,-2.39,2.50E-05,0.000803,1,-2.07,0.008529,0.073371,0,-1.96,0.000728,0.009849,1,-2.38,0.000103,0.002163,1,3
6,FBgn0034769,Odorant-binding protein 58c,Obp58c,1.09,0.524973,0.999395,0,1.08,0.577569,0.985816,0,1.02,0.90677,0.984025,0,-1.22,0.135357,0.598424,0,-1.31,0.045763,0.352196,0,-1.27,0.07999,0.394843,0,-1.31,0.043833,0.284819,0,-1.55,0.001655,0.025262,1,-1.37,0.021146,0.131859,0,-1.59,0.000809,0.010702,1,-1.52,0.002415,0.02802,1,6
3,FBgn0031103,CG12679,CG12679,1.15,0.338412,0.999395,0,1.05,0.728199,0.988753,0,-1.07,0.629315,0.899513,0,-1.35,0.039326,0.332507,0,-1.31,0.060786,0.412721,0,-1.54,0.003593,0.047945,1,-1.79,0.000121,0.003571,1,-1.46,0.010112,0.095283,0,-1.41,0.019397,0.125481,0,-1.56,0.002677,0.027177,1,-1.81,9.40E-05,0.002019,1,3
2,FBgn0039795,CG1342,CG1342,1.14,0.202547,0.999395,0,-1.31,0.010803,0.420142,0,-1.09,0.396343,0.795409,0,1.04,0.681261,0.945926,0,-1.23,0.051028,0.374521,0,-1.27,0.022963,0.185522,0,-1.5,0.000201,0.005388,1,-1.41,0.001293,0.020731,0,-1.49,0.000255,0.004877,0,-1.51,0.000177,0.003161,1,-1.51,0.00018,0.00336,1,2
3,FBgn0024944,Octopamine receptor in mushroom bodies,Oamb,1.17,0.324711,0.999395,0,1.22,0.197381,0.957756,0,1.03,0.861411,0.973326,0,-1.34,0.085752,0.493741,0,-1.31,0.117893,0.572692,0,-1.58,0.004602,0.058004,0,-1.63,0.002658,0.041404,1,-1.44,0.037929,0.224585,0,-1.41,0.031766,0.172048,0,-1.77,0.004045,0.037054,1,-2.22,0.000105,0.002195,1,3
2,FBgn0003244,,,-1.04,0.6852,0.999395,0,1.01,0.943836,0.99777,0,-1.07,0.465932,0.836904,0,-1.09,0.358558,0.819446,0,-1.1,0.311608,0.83434,0,-1.66,0,3.00E-05,1,-1.34,0.002066,0.034606,0,-1.32,0.002957,0.038796,0,-1.49,3.90E-05,0.000996,0,-1.57,5.00E-06,0.000143,1,-1.66,1.00E-06,2.40E-05,1,2
5,FBgn0034355,CG5226,CG5226,1.08,0.710174,0.999395,0,1.07,0.71389,0.988335,0,-1.09,0.680425,0.916694,0,1.34,0.283681,0.766964,0,1.75,0.004824,0.080164,0,3.05,3.00E-06,0.000123,1,1.77,0.003921,0.055127,0,1.75,0.020126,0.150316,0,1.69,0.007919,0.070817,0,1.86,0.001835,0.020596,1,1.84,0.002308,0.027153,1,5
3,FBgn0036609,CG13039,CG13039,1.19,0.069814,0.999395,0,-1.12,0.227318,0.958634,0,-1.13,0.206331,0.652735,0,-1.48,0.000137,0.006534,0,-1.55,2.20E-05,0.001084,1,-1.34,0.003122,0.043376,0,-1.5,8.20E-05,0.002559,0,-1.38,0.00122,0.019858,0,-1.42,0.00051,0.008691,0,-1.61,5.00E-06,0.000158,1,-1.65,2.00E-06,7.70E-05,1,3
3,FBgn0005633,flightin,fln,1.38,0.149422,0.999395,0,1.06,0.805135,0.993902,0,-1.15,0.513435,0.855943,0,-1.49,0.075829,0.466201,0,-2.02,0.002243,0.044682,1,-1.24,0.324163,0.751754,0,-1.31,0.269785,0.700023,0,-1.57,0.045052,0.250933,0,-1.63,0.03029,0.166802,0,-2.32,0.000317,0.005049,1,-2.18,0.000773,0.01108,1,3
2,FBgn0001402,terribly reduced optic lobes,trol,-1.07,0.501294,0.999395,0,-1.24,0.045026,0.749518,0,-1.46,0.000667,0.028544,0,-1.51,0.000229,0.009516,1,-1.35,0.00633,0.098118,0,-1.28,0.020599,0.171945,0,-1.34,0.00695,0.083356,0,-1.4,0.002404,0.033231,0,-1.48,0.000429,0.007469,0,-1.66,1.20E-05,0.000307,1,-1.54,0.000123,0.002479,1,2
2,FBgn0032373,CG12602,CG12602,1.09,0.439423,0.999395,0,-1.1,0.390982,0.97412,0,-1.35,0.0094,0.162579,0,-1.55,0.000228,0.00949,1,-1.36,0.00703,0.105169,0,-1.13,0.267939,0.701482,0,-1.28,0.029842,0.224798,0,-1.29,0.023845,0.166963,0,-1.36,0.007957,0.071012,0,-1.54,0.000264,0.004383,1,-1.55,0.00021,0.003807,1,2
2,FBgn0035551,CG7465,CG7465,1.02,0.893535,0.999395,0,-1.14,0.38647,0.97412,0,-1.77,0.000268,0.015149,1,-1.21,0.198298,0.678509,0,-1.39,0.029935,0.269517,0,-1.38,0.033917,0.238936,0,-1.33,0.058584,0.337756,0,-1.46,0.013512,0.116779,0,-1.34,0.050016,0.226007,0,-1.65,0.001255,0.015309,1,-1.56,0.003657,0.037724,1,2
2,FBgn0032430,CG6388,CG6388,1.07,0.341111,0.999395,0,-1.1,0.142722,0.946789,0,-1.16,0.033037,0.319699,0,-1.24,0.001705,0.044668,0,-1.34,4.90E-05,0.002037,0,-1.21,0.005575,0.066655,0,-1.34,4.00E-05,0.001374,0,-1.33,7.90E-05,0.00214,0,-1.5,0,5.00E-06,0,-1.54,0,1.00E-06,1,-1.55,0,1.00E-06,1,2
2,FBgn0014019,Rhodopsin 5,Rh5,1.08,0.525888,0.999395,0,-1.18,0.158109,0.949455,0,-1.13,0.303945,0.738101,0,-1.42,0.003824,0.08018,0,-1.44,0.002513,0.048799,0,-1.31,0.023838,0.190143,0,-1.27,0.047653,0.298082,0,-1.33,0.017611,0.138288,0,-1.32,0.019343,0.125304,0,-1.75,1.10E-05,0.000284,1,-1.6,0.000154,0.002954,1,2
2,FBgn0051116,CG31116,CG31116,-1.05,0.587181,0.999395,0,-1.12,0.203553,0.957756,0,-1.24,0.019116,0.236935,0,-1.33,0.002635,0.060764,0,-1.42,0.000241,0.007462,0,-1.29,0.00595,0.070108,0,-1.13,0.168363,0.574599,0,-1.29,0.010951,0.100021,0,-1.35,0.001365,0.019028,0,-1.75,0,3.00E-06,1,-1.72,0,7.00E-06,1,2
2,FBgn0035917,Z band alternatively spliced PDZ-motif protein 66,Zasp66,-1.11,0.214366,0.999395,0,-1.25,0.018526,0.55221,0,-1.28,0.005066,0.109114,0,-1.31,0.002606,0.06048,0,-1.36,0.000725,0.018352,0,-1.36,0.001702,0.027484,0,-1.27,0.01227,0.125026,0,-1.43,9.90E-05,0.002567,0,-1.34,0.001046,0.015273,0,-1.61,1.00E-06,2.70E-05,1,-1.83,0,0,1,2
3,FBgn0035484,CG11594,CG11594,1.11,0.447612,0.999395,0,-1.15,0.309666,0.968665,0,-1.27,0.088517,0.491369,0,-1.37,0.026068,0.261774,0,-1.52,0.003358,0.060875,0,-1.2,0.192255,0.615338,0,-1.04,0.766226,0.952421,0,-1.5,0.004838,0.055355,0,-1.48,0.006208,0.059606,0,-1.73,0.000185,0.003279,1,-1.71,0.000254,0.004442,1,3
3,FBgn0030563,CG18157,CG18157,1.49,0.00453,0.670117,0,-1.14,0.351676,0.971069,0,-1.11,0.432567,0.817398,0,-1.23,0.167636,0.644769,0,-1.36,0.027957,0.258251,0,-1.36,0.027762,0.209971,0,-1.45,0.008391,0.094597,0,-1.41,0.02483,0.171063,0,-1.47,0.006412,0.061032,0,-1.9,1.50E-05,0.000383,1,-1.73,0.000577,0.00867,1,3
3,FBgn0037292,CG2022,CG2022,1.23,0.278431,0.999395,0,-1.02,0.900049,0.997504,0,-1.09,0.660881,0.911182,0,-1.34,0.12046,0.571229,0,-1.37,0.094361,0.518458,0,-1.13,0.508728,0.854817,0,-1.19,0.346991,0.766415,0,-1.62,0.011749,0.105137,0,-1.5,0.033412,0.177169,0,-2.43,5.50E-05,0.001184,1,-1.86,0.001481,0.018924,1,3
3,FBgn0010349,Dynein heavy chain 64C,Dhc64C,-1.04,0.709027,0.999395,0,-1.02,0.86081,0.996946,0,-1.09,0.403974,0.800152,0,-1.16,0.145608,0.616034,0,-1.22,0.060021,0.410042,0,-1.36,0.004331,0.055289,0,-1.49,0.000252,0.006451,0,-1.5,0.000217,0.004858,0,-1.49,0.00027,0.005061,0,-1.57,4.80E-05,0.00106,1,-2.09,0,0,1,3
4,FBgn0053479,,,1.09,0.501733,0.999395,0,-1.2,0.160797,0.949455,0,1.2,0.156866,0.592534,0,-1.05,0.721027,0.955444,0,1.21,0.142772,0.624121,0,1.1,0.433458,0.82287,0,1.27,0.065496,0.359775,0,1.1,0.456025,0.770396,0,1.19,0.205898,0.489817,0,1.97,8.00E-06,0.000225,1,1.56,0.002012,0.024304,1,4
6,FBgn0039483,CG14259,CG14259,1.01,0.948706,0.999703,0,-1.02,0.860914,0.996946,0,1.01,0.943587,0.986316,0,-1.15,0.216433,0.701777,0,-1.21,0.103199,0.543488,0,-1.16,0.210935,0.639028,0,-1.11,0.375177,0.784896,0,-1.03,0.779753,0.928379,0,-1.45,0.002182,0.027268,0,-1.71,1.90E-05,0.000476,1,-1.51,0.000712,0.010298,1,6
6,FBgn0027586,CG5867,CG5867,1.26,0.103,0.999395,0,1.02,0.895858,0.997504,0,1.05,0.728456,0.932109,0,-1.03,0.857087,0.981041,0,-1.32,0.051612,0.375716,0,1.1,0.498287,0.849224,0,1.08,0.593971,0.899438,0,-1.12,0.41233,0.745847,0,-1.46,0.008671,0.073868,0,-1.78,0.000126,0.002374,1,-1.53,0.003562,0.036956,1,6
6,FBgn0030264,,,1.19,0.154957,0.999395,0,1.12,0.35549,0.971264,0,-1.06,0.623284,0.896878,0,-1.18,0.181365,0.663608,0,-1.28,0.046836,0.357524,0,-1.11,0.411262,0.815166,0,-1.07,0.555176,0.885578,0,-1.25,0.068008,0.319157,0,-1.4,0.007217,0.066296,0,-1.58,0.000375,0.005767,1,-1.54,0.000735,0.010586,1,6
6,FBgn0026593,CG5707,CG5707,1.28,0.043754,0.999395,0,-1.01,0.905318,0.997504,0,-1.14,0.296343,0.733236,0,-1.22,0.114255,0.559984,0,-1.24,0.086816,0.498773,0,-1.28,0.046622,0.289486,0,-1.37,0.011399,0.118831,0,-1.19,0.155506,0.483016,0,-1.42,0.005956,0.057946,0,-1.61,0.00024,0.00408,1,-1.56,0.000519,0.007945,1,6
6,FBgn0031406,CG17012,CG17012,-1.06,0.722256,0.999395,0,-1.02,0.895482,0.997504,0,-1.05,0.759861,0.944093,0,1.14,0.385027,0.833285,0,-1.22,0.191976,0.70584,0,1.26,0.135002,0.519345,0,1.19,0.249279,0.680252,0,-1.01,0.963613,0.988536,0,-1.33,0.064532,0.260687,0,-1.61,0.002702,0.027322,1,-1.57,0.004652,0.045129,1,6
6,FBgn0034784,CG9826,CG9826,1.28,0.045409,0.999395,0,-1.22,0.107873,0.92052,0,-1.11,0.380227,0.787387,0,-1.08,0.529508,0.904075,0,-1.26,0.061927,0.416809,0,1.03,0.813384,0.956293,0,-1.22,0.109651,0.471213,0,-1.47,0.002241,0.031437,0,-1.49,0.001628,0.021835,0,-1.74,2.60E-05,0.000641,1,-1.58,0.00035,0.005763,1,6
6,FBgn0030828,CG5162,CG5162,1.26,0.1258,0.999395,0,-1.01,0.950483,0.99777,0,-1.14,0.386919,0.790127,0,-1.01,0.923948,0.992425,0,-1.28,0.10063,0.537061,0,1.38,0.036579,0.249265,0,1.06,0.695466,0.933514,0,-1.08,0.619001,0.859157,0,-1.28,0.103988,0.340257,0,-1.66,0.001337,0.016139,1,-1.61,0.005275,0.049595,1,6
6,FBgn0031176,CG1678,CG1678,-1.11,0.500955,0.999395,0,1.26,0.139206,0.941399,0,1.16,0.322249,0.75395,0,-1.08,0.612251,0.928909,0,1.03,0.859766,0.986027,0,1.03,0.84467,0.96597,0,-1.39,0.033646,0.243413,0,-1.3,0.086977,0.362494,0,-1.55,0.005682,0.055881,0,-2.26,2.00E-06,5.30E-05,1,-1.84,0.000179,0.003351,1,6
6,FBgn0025709,CG8083,CG8083,1.85,0.001129,0.473724,0,1.07,0.724359,0.988625,0,-1.06,0.766034,0.944888,0,-1.18,0.413624,0.846503,0,-1.31,0.134587,0.608362,0,1.11,0.547478,0.870561,0,-1.18,0.360997,0.773985,0,-1.67,0.005702,0.062936,0,-1.58,0.012967,0.095918,0,-1.79,0.002014,0.022115,1,-1.96,0.000403,0.006379,1,6
7,FBgn0052393,dikar,dikar,-1.14,0.443747,0.999395,0,1.05,0.805694,0.994316,0,1.19,0.316349,0.747844,0,-1.04,0.820077,0.973086,0,1.02,0.928961,0.991117,0,1.44,0.04024,0.262157,0,1.28,0.157211,0.556119,0,1.24,0.227681,0.578059,0,1.74,0.005214,0.052832,0,1.71,0.003035,0.029997,1,2,0.000203,0.00371,1,7
7,FBgn0033422,Odorant receptor 45b,Or45b,1.11,0.577156,0.999395,0,1.24,0.226482,0.958634,0,1.31,0.173041,0.61031,0,1.62,0.008678,0.135316,0,1.74,0.002969,0.05576,0,1.63,0.00797,0.086419,0,1.37,0.082913,0.410629,0,1.64,0.007748,0.07877,0,1.65,0.007105,0.065495,0,2.25,2.90E-05,0.000689,1,1.85,0.001108,0.014948,1,7
7,FBgn0036369,CG10089,CG10089,1.14,0.360899,0.999395,0,1.21,0.181333,0.950325,0,1.51,0.004689,0.104475,0,1.38,0.025513,0.258795,0,1.34,0.039649,0.321919,0,1.12,0.41275,0.81539,0,1.13,0.385204,0.791268,0,1.28,0.086181,0.360207,0,1.3,0.065024,0.261867,0,2.03,5.00E-06,0.000138,1,1.63,0.002174,0.02593,1,7
7,FBgn0040883,,,1.18,0.283802,0.999395,0,1.09,0.574048,0.985816,0,1.11,0.496555,0.848581,0,1.3,0.088156,0.498629,0,1.11,0.504846,0.914329,0,1.17,0.316779,0.745714,0,1.53,0.006822,0.082119,0,1.43,0.021753,0.157803,0,1.3,0.085698,0.305697,0,1.69,0.002484,0.025789,1,1.61,0.002503,0.028731,1,7
7,FBgn0033425,,,-1.03,0.712176,0.999395,0,-1.01,0.929657,0.997504,0,1.16,0.109237,0.525592,0,1.19,0.038878,0.330567,0,1.18,0.048144,0.362253,0,1.19,0.036794,0.249565,0,1.3,0.002174,0.035815,0,1.37,0.000284,0.006057,0,1.45,2.40E-05,0.000675,0,1.56,1.00E-06,3.70E-05,1,1.59,1.00E-06,2.30E-05,1,7
7,FBgn0039579,,,-1.01,0.930611,0.999703,0,1.07,0.489242,0.979862,0,1.09,0.386645,0.789914,0,-1.02,0.875824,0.983753,0,1.35,0.002691,0.051331,0,1.42,0.000538,0.011149,0,1.13,0.262344,0.692759,0,1.32,0.005148,0.057805,0,1.34,0.00381,0.041615,0,1.54,3.50E-05,0.000816,1,1.57,1.50E-05,0.000426,1,7
5,FBgn0035887,Jonah 66Cii,Jon66Cii,1.61,0.020635,0.957371,0,2.42,1.00E-05,0.004851,1,2.5,5.00E-06,0.000779,1,2.47,6.00E-06,0.00056,1,2.03,0.000746,0.01868,1,1.89,0.000884,0.016381,1,2.17,7.70E-05,0.002434,1,3.01,0,8.00E-06,1,1.9,0.000841,0.012829,1,1.3,0.15951,0.40478,0,1.77,0.002798,0.031334,1,5
5,FBgn0035743,CG15829,CG15829,-1.09,0.63679,0.999395,0,1.71,0.006786,0.34711,0,1.99,0.00065,0.028189,1,2.63,2.20E-05,0.001542,1,3.04,0,2.70E-05,1,2.83,1.00E-06,6.40E-05,1,2.73,2.00E-06,0.00012,1,2.87,1.00E-06,4.50E-05,1,2.3,5.70E-05,0.001341,1,1.56,0.023438,0.124635,0,2.54,9.00E-06,0.000278,1,5
5,FBgn0034296,CG10912,CG10912,1.01,0.963304,0.999703,0,1.77,0.002365,0.204189,0,2.28,2.50E-05,0.002395,1,2.15,7.40E-05,0.003912,1,2.22,4.10E-05,0.001775,1,3.2,0,2.00E-06,1,3.08,0,5.00E-06,1,2.94,1.00E-06,4.90E-05,1,2.29,2.40E-05,0.000662,1,1.65,0.006959,0.054708,0,2.54,3.00E-06,0.000103,1,5
5,FBgn0034758,CG13510,CG13510,-1.02,0.895987,0.999395,0,1.63,0.006607,0.339238,0,2.11,6.80E-05,0.005386,1,2.43,4.00E-06,0.000367,1,2.42,4.00E-06,0.000256,1,3.08,0,2.00E-06,1,2.41,5.00E-06,0.000211,1,2.33,9.00E-06,0.000325,1,1.98,0.000237,0.004576,1,1.43,0.043136,0.184437,0,2.42,4.00E-06,0.000139,1,5
5,FBgn0034293,CG14495,CG14495,1.02,0.837265,0.999395,0,1.28,0.039925,0.718525,0,1.61,0.000164,0.010257,1,1.56,0.000385,0.014435,1,1.91,1.00E-06,7.50E-05,1,2.38,0,0,1,2.49,0,0,1,2.6,0,0,1,2.04,0,7.00E-06,1,1.47,0.004034,0.036982,0,2.32,0,0,1,5
5,FBgn0035806,PGRP-SD,PGRP-SD,1.11,0.53015,0.999395,0,1.38,0.0637,0.834006,0,1.95,0.000238,0.01393,1,2.1,5.40E-05,0.00311,1,2.03,0.00011,0.003919,1,3.62,0,0,1,2.79,0,1.10E-05,1,2.34,6.00E-06,0.000226,1,1.91,0.000362,0.006504,1,1.57,0.010559,0.073135,0,2.28,1.00E-05,0.000314,1,5
